text,aspect0,aspect1,aspect2,aspect3,aspect4,aspect5
shop giao hàng nhanh . gói hàng cẩn_thận . hàng chuẩn ok . giá rẻ . dịch cho_nên cứ săn voucher mua tích_trữ dần thôi,1,0,0,1,1,1
"đóng_gói cẩn_thận , giao hàng nhanh , chất_lượng tuyệt_vời .",0,0,0,1,1,0
"lúc mình mua shop bán giá siêu rẻ gói hàng cẩn_thận , giao nhanh . hạn sử_dụng t12",1,0,1,0,1,0
hàng chất gói ok . . sẽ tiếp_tục ủng_hộ .,0,0,1,1,1,0
"đã nhận được hàng cám_ơn shop nhé 💓 , gói hàng kỹ và đẹp ❤ , 🍭",0,0,0,0,1,0
"sữa có tem mác đầy_đủ , đóng_gói khá kĩ và chắc_chắn không bị móp mép , giá hợp_lý nên khá ưng_ý",1,0,0,0,1,1
hàng giao nhanh . sữa dùng ok. nên mua nhé các mẹ . bé nhà mình dùng ok lắm .,0,0,0,1,1,0
"sản_phẩm nhận được đúng mong_muốn , shop đóng_gói cẩn_thận , thời_gian giao hàng nhanh",0,0,0,0,1,1
ưng từ cách gói hàng rất cẩn_thận . sữa hạn sử_dụng xa 3.5.2 hộp không bị méo móp . sẽ ủng_hộ shop lần sau,0,0,1,0,1,0
"sản_phẩm dùng tốt chính hãng . shop phục_vụ tốt , đóng hàng nhanh và gửi hàng rất nhanh",0,1,0,1,1,1
"giao hàng nhanh , đóng_gói gọn đủ , giá hợp_lý , chất_lượng tốt , hàng chuẩn",1,1,0,1,1,1
"sữa chuẩn date , bé dùng rất thích",0,0,1,0,0,0
"chủ shop tư_vấn nhiệt_tình ! , mua shop nhiều lần rồi nên không có vấn_đề gì",0,1,0,0,0,0
"giao hàng rất nhanh , bọc gói cẩn_thận , hạn sử_dụng xa tít_mù_tắp , giá rất tốt",1,0,1,0,1,0
"hàng chuẩn nha , bọc rất cẩn_thận luôn . bé nhà mình uống nhanh lắm",0,1,0,1,1,1
ship nhanh sẽ ủng_hộ shop tiếp,0,0,0,0,1,0
"sữa bé uống rất thích , ăn ngon , tăng cân nữa .",0,0,0,1,0,0
"mới nhận chưa dùng chưa biết chất_lượng nhưng shop đóng_gói cẩn_thận , giao hàng nhanh",0,1,0,0,1,0
"sản_phẩm chưa dùng nên chưa biết , sữa này rất tiện khi bận đi đâu_đó , shop đóng_gói rất ưng_ý , giá rẻ hơn những shop khác , sẽ quay lại ủng_hộ",1,1,0,0,1,0
"mấy lần trước mình đặt_hàng thì thấy gói hàng rất cẩn lần này thì 1 hộp bọc kĩ 1 hộp để k , k bọc cả nên bị móp",0,0,0,0,-1,0
"chất_lượng sản_phẩm tốt . , mình sẽ tiếp_tục ủng_hộ shop . , giao hàng lần này hơi chậm .",0,0,0,1,-1,0
giao hàng nhanh . đã nhận được hàng nhanh .,0,0,0,0,1,0
chất_lượng sản_phẩm tuyệt_vời . đóng_gói sản_phẩm rất đẹp và chắc_chắn . shop phục_vụ rất tốt . rất đáng tiền . thời_gian giao hàng rất nhanh .,0,1,0,1,1,0
hàng y_như hình chất_lượng oke,0,0,0,1,0,1
"giá rẻ , bé nhà m rất thích",1,0,0,0,0,0
"mình lấy sữa vị chuối , shop lại ship vị mâm_xôi . đã nhắn cho shop nhưng không thấy phản_hồi . con mình không uống vị này . shop đổi vị khác nhưng cũng không thông_báo",0,-1,0,0,0,0
"giao hàng có hơi chậm xíu , bù_lại mẫu mới hạn sử_dụng xa , sẽ ủng_hộ lâu_dài",0,0,1,1,-1,0
"đóng_gói cẩn_thận , giao hàng nhanh đã mua nhiều lần của shop , sữa này con mình uống rất hợp",0,0,0,1,1,0
"sữa ngon béo phẩm đúng theo giá , giá rẻ . mình mua mấy lần rồi và sẽ còn ủng_hộ shop dài",1,0,0,1,0,0
sữa tốt . bé nhà mình dùng sữa này từ lúc 1 tuổi đến giờ . date sữa xa .,0,0,1,1,0,0
"sữa chuẩn , đóng_gói cực cẩn_thận luôn ạ . shop phục_vụ rất tốt , nên mua nha",0,1,0,1,1,1
"shop giao hàng quá nhanh ạ : d đóng_gói rất cẩn_thận luôn , hạn sử_dụng xa nên yên_tâm sử_dụng",0,0,1,0,1,0
"bé mình uống hợp , ngủ xuyên đêm không bị thức_giấc , sh đóng hàng cẩn_thận",0,0,0,0,1,0
"shop giao hàng nhanh , đóng_gói không kĩ , vỏ hộp giấy mỏng nên có bị móp hộp . nhưng hàng oki . m check được mã_vạch",0,-1,0,1,-1,1
"chất_lượng sản_phẩm tuyệt_vời , đóng_gói đẹp ủng_hộ shop dài_dài ạ",0,0,0,1,1,0
lần đầu mua hàng của shop thực_sự phải nói là quá quá quá ưng luôn . giao hàng nhanh . shop gói hàng cẩn_thận bọc xốp chắc_chắn . sẽ ủng_hộ shop dài_dài,0,1,0,0,1,0
hàng đúng chuẩn sẽ ủng_hộ shop dài_dài vì giá_cả rẻ hơn thị_trường .,1,1,0,0,0,1
"giao hàng đủ số_lượng , sản_phẩm như hình , đóng_gói cẩn_thận , chất_lượng sử_dụng sẽ đánh_giá thêm",0,1,0,1,1,1
đóng_gói cẩn_thận . giao đúng và đủ hàng . giao hàng nhanh .,0,1,0,0,1,0
chất_lượng sản_phẩm tốt . giao hàng vui_tính . shop_tv nhiệt_tình,0,1,0,1,1,0
"chất_lượng tốt , giao hàng nhanh_trừ đủ , shop nhiệt_tình , dễ_thương ❤ ️ ❤ ️ ❤ ️",0,1,0,1,1,0
"sữa này khó uống con mình chẳng chịu tự uống dù mới_đầu đã pha loãng sau mới pha đúng công_thức ( 35ml / muỗng gạt ) . toàn phải ép uống ngày 3 cử 🤦 🏻 ‍ ♀ ️ , có_điều có vẻ sữa tốt nên ổng uống mọc răng nhanh hơn , r bớt táo_bón . nếu ổng chịu uống thì tốt biết_mấy !",0,0,0,1,0,0
sản_phẩm tốt bỉm mỏng thấm hút khá oke đã mua nhiều lần . sẽ ủng_hộ lần sau,0,0,0,1,0,0
hàng xịn sò . đã mua nhiều lần cho cu con . chất_lượng ổn giao hàng nhanh,0,0,0,1,1,0
giá lượng gian giao hàng gói kỹ_càng bọc xốp,1,1,0,1,1,0
"một hộp bị móp , cảm_thấy không được vui",0,0,0,0,-1,0
shop giao hàng chậm . nhưng có_lẽ do ngay đợt 12 12 nên bị giao chậm . chất_lượng thì oke,0,0,0,1,-1,0
mua nhiều lần nên chẳng biết nhận_xét thêm gì nữa . tóm lại là oke nha . ủng_hộ lần sau,0,0,0,1,0,0
"sữa thơm nhưng hơi nhạt vì mình không mua pha cùng milo úc , hạn sử_dụng chuẩn . shop tận_tình , giao hàng nhanh đóng_gói ổn , mong tăng được chiều cao và cân nặng , à shop ơi , sữa uống trong vòng bao_lâu vậy ?",0,1,1,0,1,0
"sản_phẩm_chất_lượng tốt giá rẻ đã mua lần 2 mọi người nên mua nha . . ? . , , .",1,0,0,1,0,0
"đóng_gói hàng rất cẩn_thận , giá thì quá tốt so với thị_trường . chất_lượng mình chưa thử nhưng ban_đầu thấy hài_lòng",1,0,0,0,1,0
shop cần chú_ý hơn khi đóng_gói hàng cho khách để không bị nhầm hàng ngoài ý_muốn,0,-1,0,0,-1,0
"sữa chuẩn luôn , cảm_ơn shop giá rẻ nữa giao hanvd nhanh 👍 🏻",1,0,0,0,1,1
giao hàng nhanh dù mình đặt_hàng vào 6h tối nhưng vẫn đóng_gói và gửi nowship luôn .,0,0,0,0,1,0
bọc hàng rất kỹ . cẩn_thận,0,0,0,0,1,0
shop đóng hàng rất cẩn hài tiếp_tục ủng_hộ shop,0,0,0,1,1,0
"giao hàng lâu không_tưởng , shop phải chý ý theo_dõi đơn hàng và hối_thúc bên giao hàng chứ ngay hà_nội mà 8 ngày mới giao thì khách_hàng nản vô_cùng shop nhé",0,0,0,0,-1,0
"đã nhận hàng . ship rất nhanh . hàng chính hãng sẽ ủng_hộ shop dài_dài , lười chụp hình nên lấy đại 1 hình . lần sau sẽ thêm hình_hộp sữa",0,0,0,0,1,1
mình nhận hàng rùi . shop đóng_gói cẩn_thận quá . date cũng xa_xa nên rất oke ạ .,0,0,1,0,1,0
"shop giao hàng nhanh . thích hộp nan vì có chỗ để thìa riêng rất vệ_sinh , giá rất tốt , sẽ ủng_hộ lần sau",1,0,1,0,1,0
hàng bị móp,0,0,0,0,-1,0
giao hàng nhanh . hơi bị móp tí nhưng không sao .,0,0,0,0,1,0
sữa ngon bé nhà mình rất thích sẽ ủng_hộ thêm,0,0,0,1,0,0
"sản_phẩm giống như miêu_tả , shop bọc cẩn_thận , không bị móp méo gì . chất_lượng thì chưa biết vì con chưa sử_dụng . mua thử 1 hộp , nếu ổn lần sau lại đặt tiếp .",0,0,0,0,1,1
"sản_phẩm y_hệt như hình trên web , đóng_gói đẹp , sản_phẩm rất đáng tiền",1,0,0,1,1,1
"đã mua nhiều lần , hàng chuẩn giao hàng nhanh , gói hàng cẩn_thận đặt hôm trước hôm sau có ngay . tặng xúc năm sao cảm_ơn nhiều",0,0,0,0,1,1
"giao hàng siêu nhanh , gói siêu siêu kĩ luôn , hạn sử_dụng mới , anh giao hàng nhiệt_tình",0,1,1,1,1,0
"đã nhận được hàng , có 1 hộp bị móp nhẹ nhưng không gói hàng rất cẩn hạn sử_dụng xa , đã mua lần thứ 2 vẫn rất hài_lòng",0,1,1,1,1,0
"sản_phẩm tốt , tiện_dụng , chất_lượng ổn , đóng_gói chắc_chắn , giao hàng nhanh",0,1,0,1,1,0
giao hàng nhanh . sữa chuẩn,0,0,0,1,1,1
"giao hàng nhanh , dóng gói cẩn_thận",0,0,0,0,1,0
"hàng chính hãng , hạn sử_dụng xa , giao hàng chậm do cận tết . sẽ tiếp_tục ủng_hộ",0,0,1,0,-1,1
"đã mua 2 lần , lần nào shop cũng chuẩn_bị và giao hàng rất nhanh . chất_lượng tốt . date hộ dài_dài .",0,1,1,1,1,0
"shop giao hàng nowship nhanh , hạn sử_dụng mới , phục_vụ khách_hàng tốt , sẽ ủng_hộ tiếp ạ !",0,1,1,1,1,0
"giao nhanh , đóng_gói cẩn_thận . đặt_hàng nhiều lần của shop rồi mà 2 lần gần đây toàn lấy nhầm vị thôi , buồn 😂",0,-1,0,0,1,0
"giao hàng nhanh , hạn sử_dụng còn xa , đóng_gói cẩn_thận chất_lượng sản_phẩm tốt",0,1,1,1,1,0
mình mua hộ nên cũng không rõ chất_lượng thế_nào . shop giao hàng nhanh_chóng .,0,0,0,0,1,0
"giao hàng chậm , bọc gói cẩn_thận , hạn sử_dụng khá xa , giao đúng loại hàng",0,0,1,0,-1,1
"hàng chất_lượng mà giá lại rẻ , giao hàng nhanh , ship nhiệt_tình",1,0,0,1,1,0
giao hàng nhanh,0,0,0,0,1,0
"sữa hết hạn ( còn 8 ngày ) mà không báo khách_hàng , shop hãm",0,-1,-1,0,0,0
đóng_gói sản_phẩm chắc_chắn giao hàng đúng yêu_cầu thời_gian ship hàng khá nhanh,0,1,0,0,1,0
cũng chưa biết vì mới sử_dụng mà bạn nhà mình chắc dị_ứng với loại nổi nốt,0,0,-1,0,0,0
lon móp méo hết,0,0,0,0,-1,0
"giao hàng rất nhanh , tư_vấn nhiệt_tình , đóng hói sản_phẩm cẩn_thận , áo rất đẹp",0,1,0,0,1,0
đã nhận được hàng . giao hàng bình_thường nhận đúng hàng . đã nhận được hàng đã nhận được hàng đã nhận được hàng đã nhận được hàng đã nhận được hàng đã nhận hàng,0,0,0,0,1,0
"thời_gian giao hàng rất nhanh , sản_phẩm đóng_gói đẹp và chắc_chắn",0,0,0,0,1,0
"lần thứ 2 mua sản_phẩm của shop , sữa chuẩn . uống hết hộp thứ nhất có dấu_hiệu tăng cân",0,0,0,1,0,1
"lần đầu mua sữa cho con trên shoppe cũng lo lắm , nhưng đọc nhiều đánh_giá tích_cực nên liều mua thử . nhận được hàng là check liền mã_vạch và ra được ngay , thấy cũng yên_tâm chút_đỉnh . shop đóng_gói rất cẩn_thận , không méo hộp xíu nào . nếu bé mình sử_dụng ổn mình sẽ là khách_hàng trung_thành của shop ạ . ❤ ️",0,0,0,0,1,1
"đóng_gói cẩn_thận lót xốp chống va_đập . hàng có tem đầy_đủ , check mã okey . mua được giá sale 459k . tặng shop 5 * . hy_vọng những lần mua tới chất_lượng vẫn tốt .",1,0,0,0,1,1
"giao hàng cực nhanh , bỉm chuẩn , mặc mỏng nhẹ , mềm , sẽ ủng_hộ tiếp ạ",0,0,0,1,1,1
mua rất nhiều lần của shop rồi ạ cho 10 sao luôn ạ hàng không phải chê luôn ạ,0,0,0,1,0,0
"giá_cả không quá rẻ , đóng_gói được , thời_gian giao hàng nhanh , hàng đủ tem",1,0,0,0,1,1
"shop gửi hàng rất nhanh , đóng_gói rất cẩn_thận , dùng oke sẽ tiếp_tục ủng_hộ shop .",0,0,0,0,1,0
"shop đóng_gói cẩn_thận , giao hàng nhanh . mình sẽ ủng_hộ shop lâu_dài",0,0,0,0,1,0
chất_lượng sản_phẩm tuyệt_vời cho đóng_gói sản_phẩm rất đẹp và chắc_chắn thời_gian giao hàng rất nhanh_chóng,0,0,0,1,1,0
"mua của shop thường_xuyên , chất_lượng chuẩn , đóng_gói cẩn_thận",0,1,0,1,1,0
"giao hàng nhanh , bỉm mỏng , không mềm như trước mua , không có quà tặng kèm . thấy chất_lượng không tốt lắm .",0,-1,0,-1,1,0
"bọc hàng tương_đối , lần đầu mua của sẽ oke để ủng_hộ thêm",0,0,0,0,1,0
giao hàng rẻ chất_lượng phải sử_dụng mới biết được cảm_ơn hàng rẻ chất_lượng phải sử_dụng mới biết được cảm_ơn hàng rẻ chất_lượng phải sử_dụng mới biết được cảm_ơn hàng rẻ chất_lượng phải sử_dụng mới biết được cảm_ơn shop,1,0,0,0,1,0
"shop đóng_gói siêu cẩn_thận , chống sốc nhiều vòng . hộp không móp méo , hạn sử_dụng xa",0,0,1,0,1,0
hàng giao rất nhanh đóng hàng rất cẩn_thận và chắc_chắn chất_lượng sản_phẩm rất tuyệt_vời shop tư_vấn nhiệt_tình và chu_đáo vui_vẻ shop phục_vụ rất tốt,0,1,0,1,1,0
săn được flash sale giá siêu rẻ ạ . chất_lượng tốt shop phục_vụ nhiệt hàng nhanh,1,1,0,1,1,0
giao hàng nhanh giá rẻ nhưng chất_lượng .,1,0,0,1,1,0
"giao hàng nhanh , đóng_gói cẩn_thận , sữa còn nguyên tem , nhãn , hạn sử_dụng lâu",0,0,1,0,1,1
"giao hàng nhanh , gói hàng cẩn_thận . check mã ok . cho shop 5 sao",0,0,0,0,1,1
"shop giao hàng nhanh giá rẻ , sẽ mua ủng_hộ shop lâu_dài , mua 3 hộp dùng dần",1,0,0,0,1,0
hàng chính hãng . date xa . thời_gian giao hàng nhanh . sẽ ủng_hộ shop lần sau .,0,0,1,0,1,1
chất_lượng sản_phẩm tuyệt_vời . đóng_gói sản_phẩm rất đẹp và chắc_chắn,0,0,0,1,1,0
"shope expres giao hàng gói chưa tốt , bị cấn móp hộp",0,0,0,0,-1,0
shop giao sữa không đúng như ảnh là mẫu màu tím,0,0,0,0,0,-1
hàng chính hãng . 5 sao cho shop .,0,0,0,0,0,1
"mua mấy loại nhưng có hộp sữa sền_sệt hộp lại bình_thường , không biết là sữa nó thế hay có vấn_đề nữa",0,0,0,-1,0,0
"chất_lượng sản_phẩm tuyệt_vời , thời_gian giao hàng nhanh , shop uy tin",0,0,0,1,1,0
"sản_phẩm tốt , giao hàng nhanh , đóng_gói kĩ_càng",0,0,0,1,1,0
chất_lượng sản_phẩm tuyệt_vời . rất hài_lòng dịch_vụ của shopee !,0,1,0,1,0,0
"giao hàng hơi chậm , sản_phẩm tốt , giá rẻ hơn ở ngoài thị_trường , sẽ ủng_hộ shop dài_dài",1,0,0,1,-1,0
"shop giao hàng nhanh , bọc chắc_chắn . mình mua lần thứ 2 . lần này 4 hộp thì 1 hộp bị móp",0,0,0,0,1,0
"giá rẻ , giao hàng nhanh ảnh mang tính_chất lấy xu 😆",1,0,0,0,1,0
"hàng giao nhanh , đóng_gói cẩn_thận",0,0,0,0,1,0
giao hàng nhanh thật luôn về chất_lượng để mình dùng xong thì phản_hồi nhé hy_vọng ổn để còn ủng_hộ lần sau,0,0,0,0,1,0
sữa uống ngon . date xa . shop giao hàng nhanh . hình_ảnh chỉ mang tính_chất lấy xu .,0,0,1,1,1,0
"giao hàng nhanh , đóng_gói cẩn_thận nhưng vẫn bị móp một_ít dưới đáy hộp sữa",0,1,0,0,1,0
giao hàng hơi lâu,0,0,0,0,-1,0
"video hình_ảnh mang tính_chất lấy xu , sp tốt , giao hàng nhanh , đóng_gói cẩn_thận",0,0,0,1,1,0
"đã mua rất nhiều lần của shop này , shop nhiệt_tình , gói hàng kỹ , giao hàng nhanh , chất_lượng ổn",0,1,0,1,1,0
"giao hàng nhanh , đóng_gói cẩn_thận , hàng tem mác rõ_ràng , con hợp sẽ mua tiếp",0,1,0,0,1,1
"rẻ và tốt , bé lên_cân đều , uống hết mua shop típ không mua bà đại_lý gần nhà bán mắc tận 420k",1,0,0,1,0,0
"giao hàng mà bị móp méo quá nhận hàng mà buồn luôn , nhưng do bên giao hàng nên vẫn cho shop 5 sao",0,0,0,0,-1,0
"đóng_gói chắc_chắn . tem mác đầy_đủ , có hướng_dẫn tiếng việt . giao hàng nhanh_chóng",0,0,0,0,1,1
tư_vấn nhiệt_tình quá là oke luôn . hàng_oke,0,1,0,1,0,0
"lần thứ 3 đặt giúp 😂 , giao hàng nhanh , chu_đáo khi nhắn_tin cảm_ơn người mua nữa ạ .",0,0,0,0,1,0
giá tốt .,1,0,0,0,0,0
"gói hàng đẹp chắc_chắn shop rất uy_tín cho 5 sao , nhắn_tin trả_lời nhanh .",0,1,0,0,1,1
shop giao hàng nhanh . sẽ phản_hồi lại cho shop chất_lượng sau khi dùng sản_phẩm,0,0,0,0,1,0
"đã mua lần 2 , hàng có tem mác rõ_ràng , hướng_dẫn đầy_đủ . sẽ ủng_hộ shop dài . , không chụp ảnh sp , đăng tạm lấy xu .",0,0,0,0,0,1
gói hàng rất cẩn_thận . đổi sữa cho con hy_vọng hợp để tăng cân . k táo_bón . mong là hàng chuẩn . giá rẻ .,1,0,0,0,1,0
giao hàng nhanh mỗi tội mua 3 lần thì móp hộp 2 lần . sẽ ủng_hộ shop !,0,0,0,0,-1,0
"mua lần n rồi , sẽ ủng_hộ đóng_gói kĩ , hàng nhìu nhưng luôn đầy_đủ , con mình uống dùng mấy tài_khoản để mua cả rẻ hơn ngoài rất nhìu , đồ_chơi shop bé mình rất chung sẽ mua sữa của shop lâu_dài .",1,1,0,0,1,0
"giao hàng nhanh , tư_vấn nhiệt_tình . bé chưa uống hi_vọng bé thích , sẽ ủng_hộ shop tiếp nếu bé hợp_tác 💖",0,1,0,0,1,0
"đặt now ship giao nhanh , đóng_gói chắc_chắn , đủ số_lượng , hạn sử_dụng xa",0,0,1,1,1,0
"sữa tốt , giao hàng nhanh . đã ủng_hộ của shop nhiều lần , thấy rẻ tưởng hàng bị móp méo , đóng_gói ok luôn",1,0,0,1,1,0
"hàng chuẩn , giao hàng ủng_hộ shop lâu_dài",0,0,0,0,1,1
"shop giao hàng nhanh và đóng_gói cẩn_thận , đúng chủng_loại số_lượng sản_phẩm",0,0,0,0,1,1
lần thứ 2 mua sữa tại shop . giá rẻ hơn khá nhiều so với bên ngoài . sẽ tiếp_tục ủng_hộ,1,0,0,0,0,0
mình đã mua lại lần 2 ❤ ️ sữa tốt . có tem bảo_hành . mk sẽ mua nhiều lần nữa,0,0,0,1,0,1
"thời_gian giao hàng nhanh , shop phục_vụ rất tốt , đóng_gói kĩ_càng , tư_vấn khách_hàng rất nhiệt_tình , cảm_ơn shop",0,1,0,0,1,0
"đã mua nhiều lần , chất_lượng tốt đóng_gói chắc_chắn , giao hàng nhanh",0,0,0,1,1,0
"đóng_gói sản_phẩm rất đẹp và chắc_chắn , thời_gian giao hàng rất nhanh",0,0,0,0,1,0
sữa thơm . hộp bị móp 2 chỗ bé chịu uống sẽ ủng_hộ,0,0,0,1,-1,0
shop đóng_gói hàng rất cẩn_thận bóc mãi mới ra được nhân_viên giao hàng thì vui_tính điểm 10 cho shop,0,1,0,0,1,0
shop giao hàng rất nhanh đặt cho bé ăn thử nếu oke sẽ ủng_hộ tiếp !,0,0,0,0,1,0
"đã nhận được bỉm , size vừa_vặn với bé nhà mình , không có mùi nhựa hay khó_chịu nào nhé ! , bỉm thấm hút tốt , 5 sao",0,0,1,1,0,0
chất_lượng sản_phẩm tốt,0,0,0,1,0,0
"shop giao hàng nhanh , sản_phẩm được đóng_gói cẩn_thận và chắc_chắn . ảnh nhận xu",0,0,0,0,1,0
"hàng_y hình , nhìn mới đẹp , gói hàng cẩn_thận giao hàng nhanh . sẽ ủng_hộ",0,0,0,0,1,1
